id_usuario,correo_electronico,contrasena,nombre,numero_movil,ubicacion,basura_papel,basura_plastico,basura_resto,basura_organico,basura_cristal,no_recicla,edad,genero,estado_civil,hijos,tipo_vivienda,nivel_estudios,profesion,creado_en,actualizado_en
7314,corbachopiedad@example.net,D9mJ91xb&x,Leocadio Franco Benito,+34816 345 622,Barcelona,1,1,0,0,0,0,36,masculino,casado/casada,1,piso,universidad(licenciatura/grado),contador/a,2021-04-20 00:00:00,2021-04-23 00:00:00
7315,lidiaruano@example.com,Jf3S+AR^+),Godofredo Giménez Lumbreras,+34 973808582,Barcelona,1,1,1,0,0,0,21,masculino,soltero/soltera,0,piso,técnico o formación profesional,fontanero/a,2021-05-07 00:00:00,2021-06-15 00:00:00
7316,miguelaanton@example.net,)(5j@Roig!,Salomón Joaquín Andrade Arnal,+34949 36 51 95,Barcelona,1,1,1,1,0,0,27,masculino,soltero/soltera,0,apartamento,sin estudios,empresario/a,2021-02-05 00:00:00,2021-03-25 00:00:00
7317,tcolom@example.net,9wX*u3bY%(,Jimena Giralt,+34 986 652 544,Barcelona,1,1,0,1,0,0,25,femenino,soltero/soltera,0,apartamento,educación primaria,obrero/a,2021-12-27 00:00:00,2021-12-29 00:00:00
7318,sporta@example.com,CzT+0LDfCy,Nereida Cuenca-Nogueira,+34888 94 43 35,Barcelona,1,1,1,1,0,0,29,masculino,soltero/soltera,0,piso,técnico o formación profesional,abogado/a,2021-07-06 00:00:00,2021-08-24 00:00:00
7319,victorianotome@example.org,_pw9)NYp@P,Moisés Marcelo Heras Jaén,+34881 393 222,Barcelona,0,1,0,1,0,0,62,femenino,casado/casada,0,piso,bachillerato,contador/a,2021-09-28 00:00:00,2021-11-11 00:00:00
7320,jovitapardo@example.net,K*8eOdMC5#,Cristóbal Jacobo Angulo Agustí,+34911467622,Barcelona,1,1,0,0,0,0,31,femenino,casado/casada,2,piso,técnico o formación profesional,profesor/a,2021-02-18 00:00:00,2021-04-27 00:00:00
7321,dluz@example.net,w74xE4wO)S,Salud de Varela,+34 822388060,Barcelona,1,0,1,1,0,0,39,femenino,soltero/soltera,0,piso,doctorado,ingeniero/a,2021-11-24 00:00:00,2021-12-11 00:00:00
7322,froman@example.net,sWNwnXLb*3,Curro Cárdenas,+34 980 117 607,Barcelona,1,1,0,0,1,0,34,femenino,soltero/soltera,0,chalet,educación secundaria,programador/a,2021-08-19 00:00:00,2021-08-23 00:00:00
7323,ntamarit@example.com,B($0PkELEq,Moisés Guillermo Samper Villalobos,+34 881858457,Barcelona,1,0,1,1,0,0,44,masculino,casado/casada,2,piso,educación secundaria,administrativo/a,2021-07-17 00:00:00,2021-11-22 00:00:00
7324,anselmobermudez@example.com,+6YIJ6xpaZ,Carmen Carvajal Gibert,+34 976 92 67 77,Barcelona,1,1,0,1,1,0,19,masculino,soltero/soltera,0,piso,bachillerato,estudiante,2021-06-19 00:00:00,2021-10-13 00:00:00
7325,salcedomartirio@example.org,^c69SSydQY,Renato Barbero-Gonzalo,+34701 31 96 94,Barcelona,0,0,1,1,1,0,22,masculino,soltero/soltera,0,piso,universidad(licenciatura/grado),ingeniero/a,2021-02-28 00:00:00,2021-05-16 00:00:00
7326,trinidad97@example.net,&f2KluIwQ@,Atilio Rosselló Amat,+34 983944959,Barcelona,1,1,0,0,0,0,76,femenino,separado/separada,1,piso,educación primaria,agricultor/a,2021-10-26 00:00:00,2021-12-27 00:00:00
7327,maria-dolores92@example.org,Oq)_ApQ!_5,Manola Lorenza Sabater Huerta,+34 825 446 192,Barcelona,1,1,0,0,0,0,63,femenino,viudo/viuda,0,piso,universidad(licenciatura/grado),médico/a,2021-12-21 00:00:00,2021-12-30 00:00:00
7328,severinomorales@example.com,D^7Q#1bORq,Marcela del Romeu,+34 727 132 295,Barcelona,1,1,1,0,1,0,28,femenino,soltero/soltera,0,apartamento,técnico o formación profesional,profesor/a,2021-05-26 00:00:00,2021-09-10 00:00:00
7329,benita03@example.org,@82S1AMiEW,Desiderio Leal,+34836 775 022,Barcelona,1,1,0,0,1,0,23,masculino,soltero/soltera,0,piso,técnico o formación profesional,empresario/a,2021-07-08 00:00:00,2021-12-30 00:00:00
7330,isidro98@example.com,)4F3dec%BX,Ligia del Gutiérrez,+34871803869,Barcelona,1,1,0,0,1,0,24,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),otro,2021-02-10 00:00:00,2021-11-21 00:00:00
7331,jpina@example.org,87OUHnix+(,Lourdes Rosa Checa,+34 822 972 852,Barcelona,1,0,0,0,0,0,33,masculino,soltero/soltera,0,apartamento,universidad(licenciatura/grado),programador/a,2021-06-09 00:00:00,2021-06-25 00:00:00
7332,mendezantonio@example.net,h#Rq9k(nqE,Angélica Ruperta Milla Jordá,+34 902 64 99 10,Barcelona,1,0,0,0,0,0,27,femenino,soltero/soltera,0,piso,sin estudios,trabajador/a social,2021-08-08 00:00:00,2021-11-30 00:00:00
7333,hbusquets@example.org,PgXnZtzo_9,Marcelo Rios,+34819 987 550,Barcelona,0,1,0,0,0,0,79,femenino,viudo/viuda,3,piso,bachillerato,programador/a,2021-08-12 00:00:00,2021-08-25 00:00:00
7334,bernardogiralt@example.org,ddK0Ogi%a&,Florina Mamen Figuerola Yuste,+34 946 85 78 05,Barcelona,1,1,1,1,0,0,25,masculino,soltero/soltera,0,piso,técnico o formación profesional,abogado/a,2021-08-05 00:00:00,2021-12-06 00:00:00
7335,eloy82@example.org,qt1BJMln*H,Albert Sierra Coca,+34 982 579 586,Barcelona,0,1,0,0,1,0,20,masculino,soltero/soltera,0,piso,universidad(licenciatura/grado),comerciante,2021-06-08 00:00:00,2021-12-27 00:00:00
7336,yago98@example.org,mP4hELByV),Bruno Pedraza Cabeza,+34 944777157,Barcelona,1,0,0,1,1,0,22,femenino,soltero/soltera,0,piso,educación primaria,diseñador/a,2021-02-08 00:00:00,2021-08-04 00:00:00
7337,rcoll@example.com,4L3wjlYr)6,Saturnino Andrade Miranda,+34821459094,Barcelona,0,1,1,0,0,0,51,femenino,soltero/soltera,0,piso,educación secundaria,programador/a,2021-10-30 00:00:00,2021-11-07 00:00:00
7338,benigna96@example.org,(Z4I5pmf4h,Héctor Coronado Salazar,+34827 89 03 79,Barcelona,1,0,0,0,0,0,19,femenino,soltero/soltera,0,piso,educación primaria,médico/a,2021-12-05 00:00:00,2021-12-16 00:00:00
7339,naranjonicodemo@example.org,(33pOg&+@J,Luis de Román,+34984 384 710,Barcelona,1,1,0,0,1,0,31,femenino,casado/casada,2,piso,técnico o formación profesional,comerciante,2021-07-31 00:00:00,2021-09-30 00:00:00
7340,noemi09@example.org,yoR44LjN^8,Felipe Calleja Bermúdez,+34 883 430 373,Barcelona,1,1,0,0,0,0,26,femenino,soltero/soltera,0,piso,educación secundaria,trabajador/a social,2021-06-04 00:00:00,2021-08-17 00:00:00
7341,reynamarcos@example.org,NnCEjhzM@8,Jovita Uría Cámara,+34 914 220 158,Barcelona,1,0,0,0,1,0,77,masculino,casado/casada,2,piso,técnico o formación profesional,abogado/a,2021-09-14 00:00:00,2021-09-28 00:00:00
7342,wmosquera@example.org,m92WiGhuN(,Lorenza Bernad Carrera,+34 881256498,Barcelona,1,1,1,1,0,0,32,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),diseñador/a,2021-12-24 00:00:00,2021-12-24 00:00:00
7343,qmaza@example.com,UH0s3!Pv+w,Petrona Dominguez Riquelme,+34 845095790,Barcelona,0,1,0,0,1,0,29,masculino,soltero/soltera,0,piso,sin estudios,estudiante,2021-01-19 00:00:00,2021-04-22 00:00:00
7344,lvives@example.net,%k7SEx2v1O,Beatriz Gual Arranz,+34 803 84 41 05,Barcelona,1,1,1,1,1,0,71,femenino,casado/casada,1,piso,bachillerato,abogado/a,2021-10-25 00:00:00,2021-10-28 00:00:00
7345,graciano00@example.com,95%IP4jr(J,Chita Tejedor Ramirez,+34 951617845,Barcelona,1,1,1,1,0,0,32,masculino,casado/casada,2,piso,posgrado (maestría/máster),artista,2021-10-08 00:00:00,2021-12-04 00:00:00
7346,villaluis-angel@example.org,y!sjS0O1Rl,Juan Bautista Catalán-Valera,+34941861066,Barcelona,0,0,0,1,1,0,33,masculino,soltero/soltera,0,piso,doctorado,administrativo/a,2021-04-03 00:00:00,2021-04-17 00:00:00
7347,berto64@example.org,c8mNOllb@S,Herminio de Guillen,+34 707 894 424,Barcelona,1,1,0,0,0,0,27,masculino,soltero/soltera,0,piso,técnico o formación profesional,abogado/a,2021-09-04 00:00:00,2021-10-16 00:00:00
7348,hernancolomer@example.com,w7#9BCWlo$,Gilberto Barral,+34815 97 06 36,Barcelona,0,1,1,1,1,0,25,femenino,soltero/soltera,0,chalet,doctorado,diseñador/a,2021-10-04 00:00:00,2021-10-05 00:00:00
7349,calderonrafa@example.com,wS^O4IAs#c,Filomena Díaz Ariza,+34925759016,Barcelona,1,1,1,0,0,0,80,femenino,separado/separada,1,piso,técnico o formación profesional,electricista,2021-05-07 00:00:00,2021-09-20 00:00:00
7350,isaiasroldan@example.com,M&KUCHTl&3,Cecilio Torres Tovar,+34807 49 93 11,Barcelona,1,1,0,0,0,0,28,masculino,soltero/soltera,0,apartamento,educación primaria,profesor/a,2021-04-17 00:00:00,2021-08-20 00:00:00
7351,julia91@example.org,7e*HE8Vu_E,Augusto Peláez Garay,+34920 91 26 50,Barcelona,0,1,0,1,0,0,57,femenino,casado/casada,2,piso,bachillerato,empresario/a,2021-07-20 00:00:00,2021-10-21 00:00:00
7352,marcelinogarrido@example.org,+@_J8969q4,Noa Teresita Diez Pino,+34879 898 172,Barcelona,1,1,0,0,1,0,34,masculino,soltero/soltera,0,piso,técnico o formación profesional,abogado/a,2021-12-16 00:00:00,2021-12-16 00:00:00
7353,azucenacasanova@example.net,EGKg7BlMl#,Francisca Seco Teruel,+34 945 57 45 12,Barcelona,1,1,1,0,0,0,29,masculino,soltero/soltera,0,piso,educación secundaria,programador/a,2021-12-10 00:00:00,2021-12-14 00:00:00
7354,claratorre@example.net,)o20MCvvVb,Gaspar Pera Quevedo,+34 881 82 88 87,Barcelona,1,1,1,1,0,0,24,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),ingeniero/a,2021-04-25 00:00:00,2021-05-08 00:00:00
7355,qesteban@example.org,S1YUkr$1*z,Domitila Campo Amores,+34 846 29 85 68,Barcelona,0,1,0,1,1,0,18,masculino,soltero/soltera,0,piso,técnico o formación profesional,otro,2021-06-04 00:00:00,2021-07-21 00:00:00
7356,usobrino@example.com,&8wd%J@uI9,Eutropio Barragán Salcedo,+34848 70 36 16,Barcelona,0,1,0,0,0,0,23,femenino,soltero/soltera,0,piso,técnico o formación profesional,abogado/a,2021-06-15 00:00:00,2021-08-27 00:00:00
7357,alfonso69@example.org,&3Awb#lJ9W,Pepe Sebastián Dávila Sanjuan,+34985 114 142,Barcelona,1,0,0,1,1,0,20,femenino,soltero/soltera,0,loft,posgrado (maestría/máster),arquitecto/a,2021-08-03 00:00:00,2021-11-28 00:00:00
7358,mromero@example.org,(byWdLu%9X,Maximiano Rivera Lucas,+34877 239 390,Barcelona,0,1,0,0,0,0,60,femenino,viudo/viuda,1,piso,doctorado,periodista,2021-03-24 00:00:00,2021-03-26 00:00:00
7359,lherranz@example.net,BM1!30Ok2D,Vinicio Baeza Lobo,+34 971867520,Barcelona,0,1,1,0,0,0,25,masculino,soltero/soltera,0,piso,universidad(licenciatura/grado),médico/a,2021-12-21 00:00:00,2021-12-21 00:00:00
7360,damiangarriga@example.net,x*7+GHpwEm,Carlito Abascal,+34 881 627 981,Barcelona,1,1,0,0,0,0,79,femenino,viudo/viuda,0,piso,bachillerato,administrativo/a,2021-12-10 00:00:00,2021-12-16 00:00:00
7361,riosrogelio@example.org,k9)R&nub*M,Noelia Azcona Lara,+34 948 25 93 18,Barcelona,1,0,0,1,0,0,26,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),otro,2021-07-14 00:00:00,2021-11-26 00:00:00
7362,sarabernal@example.net,zI0N58YnH^,Rico Isidro Vigil Cuevas,+34845112275,Barcelona,0,1,0,0,1,0,41,femenino,casado/casada,2,piso,bachillerato,agricultor/a,2021-08-11 00:00:00,2021-10-01 00:00:00
7363,morena89@example.org,^TCLYZpoo0,Noé Jara Pablo,+34 732 50 83 97,Barcelona,1,1,0,0,1,0,40,masculino,soltero/soltera,0,apartamento,posgrado (maestría/máster),asistente administrativo/a,2021-11-15 00:00:00,2021-11-30 00:00:00
7364,avilaceferino@example.org,#6xK37FfeJ,Odalys Gabriela Cervera Tolosa,+34710057700,Barcelona,0,1,0,0,0,0,38,femenino,soltero/soltera,0,piso,bachillerato,diseñador/a,2021-03-18 00:00:00,2021-10-31 00:00:00
7365,kbermudez@example.org,%Ff*9VUau*,Eugenia Segovia-Talavera,+34986 66 58 94,Barcelona,1,0,0,1,0,0,26,masculino,soltero/soltera,0,piso,doctorado,estudiante,2021-07-22 00:00:00,2021-10-23 00:00:00
7366,veronicaleiva@example.net,Yo3IhgMWe(,Nicolasa Llanos Nicolau,+34800 96 80 19,Barcelona,0,1,1,0,1,0,32,masculino,soltero/soltera,0,apartamento,bachillerato,administrativo/a,2021-11-19 00:00:00,2021-12-05 00:00:00
7367,fito10@example.com,&SvBdT(i45,Graciela de Porras,+34974249648,Barcelona,1,1,0,1,0,0,34,masculino,soltero/soltera,0,apartamento,universidad(licenciatura/grado),médico/a,2021-09-05 00:00:00,2021-09-14 00:00:00
7368,galvanflavio@example.org,a7g5%jZb^G,Atilio de Moreno,+34 921 15 85 03,Barcelona,0,1,0,0,0,0,72,femenino,separado/separada,4,piso,universidad(licenciatura/grado),profesor/a,2021-11-07 00:00:00,2021-11-10 00:00:00
7369,anastasia36@example.com,5I)DLRuS@c,Néstor del Armas,+34974 32 24 05,Barcelona,1,1,0,0,0,0,22,femenino,soltero/soltera,0,piso,técnico o formación profesional,otro,2021-08-25 00:00:00,2021-12-10 00:00:00
7370,ubarbera@example.org,HjMoPIRY^2,Sara Ángela Esteban Beltrán,+34 976391503,Barcelona,1,1,1,0,0,0,19,femenino,soltero/soltera,0,chalet,técnico o formación profesional,administrativo/a,2021-10-11 00:00:00,2021-12-15 00:00:00
7371,rmayol@example.net,^b2TP*Y!U^,Jordán Solana Somoza,+34986 164 354,Barcelona,1,0,1,0,0,0,21,masculino,soltero/soltera,0,piso,educación primaria,agricultor/a,2021-10-10 00:00:00,2021-11-05 00:00:00
7372,ovicens@example.org,(!bx2XqX)O,Fabiola Palomar Martinez,+34877262130,Barcelona,1,1,1,0,0,0,25,masculino,soltero/soltera,0,piso,educación secundaria,abogado/a,2021-07-01 00:00:00,2021-10-27 00:00:00
7373,maximilianozamora@example.org,d#9zUfRWB_,Cruz del Riquelme,+34 974 90 46 08,Barcelona,1,1,0,0,1,0,27,femenino,soltero/soltera,0,piso,técnico o formación profesional,contador/a,2021-02-23 00:00:00,2021-07-22 00:00:00
7374,berta16@example.com,X7V8+Txl&z,Graciana Puig Vilaplana,+34974971387,Barcelona,1,1,0,0,0,0,79,femenino,casado/casada,1,piso,bachillerato,médico/a,2021-02-14 00:00:00,2021-06-09 00:00:00
7375,panfilobotella@example.com,HY1Fthmtb#,Rosa Echeverría Pont,+34985 269 396,Barcelona,1,1,0,0,0,0,58,masculino,soltero/soltera,0,piso,bachillerato,asistente administrativo/a,2021-09-07 00:00:00,2021-12-26 00:00:00
7376,haroldoreguera@example.net,(H22rKbPZ9,Joan Cadenas,+34 945961518,Barcelona,0,1,1,0,1,0,34,femenino,soltero/soltera,0,piso,bachillerato,trabajador/a social,2021-03-06 00:00:00,2021-05-09 00:00:00
7377,gallartrosalva@example.com,d#p9McQaqT,Perla Bibiana Manjón Salvà,+34 981 90 99 14,Barcelona,1,1,0,0,0,0,28,masculino,soltero/soltera,0,piso,técnico o formación profesional,diseñador/a,2021-10-05 00:00:00,2021-10-16 00:00:00
7378,irenesobrino@example.com,3dE_6IcjB),Epifanio Rueda-Mateo,+34739 904 412,Barcelona,1,1,0,0,0,0,29,masculino,soltero/soltera,0,piso,técnico o formación profesional,ingeniero/a,2021-03-22 00:00:00,2021-06-23 00:00:00
7379,armandocerda@example.com,@5s7R4Dh@g,Anita Belén Almansa Echeverría,+34846147344,Barcelona,0,1,1,0,1,0,23,femenino,soltero/soltera,0,piso,sin estudios,obrero/a,2021-07-02 00:00:00,2021-08-22 00:00:00
7380,pintorofelia@example.com,(@RbY@DJV3,Humberto Gisbert Navarrete,+34 874593074,Barcelona,1,0,0,0,1,0,23,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),abogado/a,2021-11-27 00:00:00,2021-12-18 00:00:00
7381,cecilio80@example.org,5PU#Bl5O_b,Gabriel Baldomero Pedro Rocamora,+34 821031544,Barcelona,0,1,0,1,0,0,51,masculino,soltero/soltera,0,piso,técnico o formación profesional,administrativo/a,2021-07-13 00:00:00,2021-08-12 00:00:00
7382,contrerasanibal@example.org,dU+2BiprQp,Esmeralda Cabrera-Casanovas,+34921468261,Barcelona,1,1,0,0,0,0,69,masculino,casado/casada,1,loft,universidad(licenciatura/grado),investigador/a,2021-07-29 00:00:00,2021-10-15 00:00:00
7383,itziarmillan@example.com,v0qW1Pz(%y,Reynaldo Muro Pedrosa,+34847 91 97 60,Barcelona,1,1,1,0,0,0,18,masculino,soltero/soltera,0,piso,doctorado,programador/a,2021-09-06 00:00:00,2021-12-21 00:00:00
7384,nrios@example.org,%@)4AYBjUz,Rosa Manzano Valero,+34 986445522,Barcelona,0,1,0,1,0,0,34,masculino,soltero/soltera,0,apartamento,educación primaria,estudiante,2021-01-15 00:00:00,2021-02-22 00:00:00
7385,domitilaramon@example.net,p8F^qM_b_@,Albino de Chaparro,+34942 841 711,Barcelona,1,0,1,1,1,0,23,femenino,soltero/soltera,0,piso,técnico o formación profesional,ingeniero/a,2021-02-26 00:00:00,2021-06-12 00:00:00
7386,leoncioserrano@example.com,&7gG0(eTB),Eleuterio Rovira Morán,+34848 40 80 64,Barcelona,1,1,0,0,1,0,50,masculino,casado/casada,2,piso,educación secundaria,contador/a,2021-03-08 00:00:00,2021-06-22 00:00:00
7387,mariano49@example.net,3R(f4Nq&(d,Angelita Villalba Palomar,+34947 897 781,Barcelona,1,0,0,1,0,0,31,masculino,soltero/soltera,0,piso,bachillerato,estudiante,2021-04-14 00:00:00,2021-10-17 00:00:00
7388,villegastomasa@example.org,IlYsxGpV)9,Etelvina Novoa Bustos,+34 848124595,Barcelona,1,0,0,0,0,0,35,femenino,soltero/soltera,0,piso,bachillerato,trabajador/a social,2021-10-27 00:00:00,2021-12-17 00:00:00
7389,alonsoencarna@example.com,sb$4OKhyWe,Carlos Gomis Correa,+34 948 052 785,Barcelona,1,1,1,0,0,0,29,femenino,soltero/soltera,0,chalet,universidad(licenciatura/grado),programador/a,2021-01-13 00:00:00,2021-02-28 00:00:00
7390,brigida61@example.net,%i9^mgDuT0,Nicolasa Bernad Peralta,+34 846 54 33 25,Barcelona,1,1,1,0,0,0,23,masculino,soltero/soltera,0,piso,sin estudios,agricultor/a,2021-03-15 00:00:00,2021-06-30 00:00:00
7391,maricruzescobar@example.com,&0+NbVcd&e,Bárbara Cortes,+34 962398790,Barcelona,0,0,1,0,0,0,26,masculino,soltero/soltera,0,piso,universidad(licenciatura/grado),obrero/a,2021-03-23 00:00:00,2021-09-28 00:00:00
7392,maria-cristinabaron@example.org,Nf8Rs*jW(R,Imelda Viña Pellicer,+34977 466 528,Barcelona,1,1,0,0,0,0,59,masculino,soltero/soltera,0,piso,técnico o formación profesional,estudiante,2021-10-16 00:00:00,2021-10-19 00:00:00
7393,crescenciaespada@example.org,(MT5LLe+_L,Plinio Salinas Narváez,+34925157725,Barcelona,1,1,1,0,0,0,58,masculino,casado/casada,1,piso,técnico o formación profesional,trabajador/a social,2021-04-02 00:00:00,2021-05-27 00:00:00
7394,yrebollo@example.org,%3!BXgS#dS,Martín Ropero Bonilla,+34 845 51 61 94,Barcelona,1,0,1,0,1,0,27,femenino,soltero/soltera,0,piso,bachillerato,estudiante,2021-12-14 00:00:00,2021-12-31 00:00:00
7395,perlita05@example.com,h58CT7ml@6,Micaela Torrijos,+34883 937 782,Barcelona,1,1,0,0,1,0,40,masculino,soltero/soltera,0,apartamento,educación secundaria,agricultor/a,2021-06-03 00:00:00,2021-09-08 00:00:00
7396,galonso@example.com,9#0DV(Bmvg,Nacio Crespo-Codina,+34 982111531,Barcelona,1,1,0,1,1,0,51,masculino,soltero/soltera,0,piso,universidad(licenciatura/grado),médico/a,2021-06-29 00:00:00,2021-12-22 00:00:00
7397,paezhipolito@example.net,7V8GCFQbO#,Evelia Llanos-Aguilera,+34811 076 671,Barcelona,0,1,0,1,0,0,43,femenino,soltero/soltera,0,piso,educación secundaria,médico/a,2021-07-25 00:00:00,2021-10-14 00:00:00
7398,harocarlota@example.net,_(o5FFuwRd,Fernando Castejón Matas,+34 984 411 641,Barcelona,1,1,1,0,1,0,18,femenino,soltero/soltera,0,piso,técnico o formación profesional,electricista,2021-06-05 00:00:00,2021-08-07 00:00:00
7399,pascualporfirio@example.com,%1BBaNeppH,Leandra Bueno Uribe,+34815 93 17 76,Barcelona,1,1,0,0,0,0,25,femenino,soltero/soltera,0,piso,bachillerato,programador/a,2021-09-01 00:00:00,2021-11-25 00:00:00
7400,rubenflores@example.net,gnMNyz0x@9,Manuela Palmer Reig,+34 948 937 017,Barcelona,1,0,0,0,0,0,75,masculino,viudo/viuda,2,piso,técnico o formación profesional,arquitecto/a,2021-09-14 00:00:00,2021-10-26 00:00:00
7401,moises59@example.com,p556JHLhq+,Benjamín Chucho Abad Lozano,+34 927 66 06 14,Barcelona,0,0,1,0,0,0,21,femenino,soltero/soltera,0,piso,técnico o formación profesional,contador/a,2021-10-02 00:00:00,2021-11-20 00:00:00
7402,marcia13@example.com,qz4TkKgJj^,Bernarda del Gelabert,+34 685 04 20 73,Barcelona,1,0,0,0,1,0,34,femenino,soltero/soltera,0,piso,técnico o formación profesional,jardinero/a,2021-07-04 00:00:00,2021-11-01 00:00:00
7403,scasanovas@example.net,KY$67VBweQ,Cecilia Mata,+34 925 23 14 16,Barcelona,1,1,0,0,1,0,62,femenino,casado/casada,0,apartamento,universidad(licenciatura/grado),empresario/a,2021-09-23 00:00:00,2021-12-29 00:00:00
7404,leocadia29@example.com,3srm4XdfG%,Roldán Aguirre-Rovira,+34 880 24 97 95,Barcelona,1,1,0,0,0,0,28,femenino,soltero/soltera,0,piso,bachillerato,comerciante,2021-06-17 00:00:00,2021-08-04 00:00:00
7405,villaverdemiguela@example.com,+$A23Sxr)H,Candela Revilla,+34845 83 24 75,Barcelona,1,0,0,0,0,0,27,masculino,soltero/soltera,0,piso,técnico o formación profesional,programador/a,2021-01-07 00:00:00,2021-11-26 00:00:00
7406,priegoperlita@example.com,!qEC+YuSI9,Etelvina Merino Aguilar,+34942 98 58 99,Barcelona,1,1,0,1,0,0,34,masculino,casado/casada,1,piso,posgrado (maestría/máster),administrativo/a,2021-10-01 00:00:00,2021-10-07 00:00:00
7407,hermenegildo74@example.net,)4nU6R_ce),Úrsula de Huguet,+34888974095,Barcelona,1,1,0,0,0,0,25,masculino,soltero/soltera,0,apartamento,técnico o formación profesional,investigador/a,2021-02-24 00:00:00,2021-08-13 00:00:00
7408,itoledo@example.org,Gi8Ltj!t^_,Víctor Carnero-Roig,+34 848 890 045,Barcelona,0,1,1,1,0,0,30,masculino,soltero/soltera,0,piso,sin estudios,arquitecto/a,2021-09-08 00:00:00,2021-10-02 00:00:00
7409,nicorodriguez@example.com,32RPaXrb#h,Maribel Catalá Alcázar,+34888 858 967,Barcelona,1,1,0,0,0,0,23,femenino,soltero/soltera,0,piso,bachillerato,empresario/a,2021-03-20 00:00:00,2021-09-08 00:00:00
7410,amado93@example.net,b2$I#fUk)e,Silvia Guerrero Arteaga,+34 884329145,Barcelona,1,1,1,1,0,0,21,masculino,soltero/soltera,0,apartamento,sin estudios,asistente administrativo/a,2021-09-03 00:00:00,2021-12-30 00:00:00
7411,ignacia26@example.org,zn%89Fne6L,Héctor Ríos Bonet,+34848100966,Barcelona,1,1,0,1,1,0,18,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),contador/a,2021-11-13 00:00:00,2021-11-25 00:00:00
7412,chitatenorio@example.com,&3EEiXUAZM,Chema de Ferrera,+34928893563,Barcelona,1,1,1,1,0,0,76,femenino,casado/casada,0,piso,técnico o formación profesional,investigador/a,2021-03-13 00:00:00,2021-06-01 00:00:00
7413,javier88@example.org,w$53I)*rKv,Nacio Verdú Borrás,+34 882913435,Barcelona,0,1,1,0,0,0,34,femenino,soltero/soltera,0,apartamento,universidad(licenciatura/grado),médico/a,2021-08-30 00:00:00,2021-12-21 00:00:00
